"","Date","TOD","Exchange","Volume","Proportion"
"2495",2014-05-23,"Regular","Chicago",117425,0.00154138239258908
"2496",2014-05-27,"Regular","Chicago",1270581,0.00822770216793222
"2497",2014-05-28,"Regular","Chicago",581919,0.0054507948163669
"2498",2014-05-29,"Regular","Chicago",304664,0.00472913595353145
"2499",2014-05-30,"Regular","Chicago",197927,0.00238454819228918
"2500",2014-06-02,"Regular","Chicago",193654,0.00252447062950876
"2501",2014-06-03,"Regular","Chicago",732400,0.00793954472478122
"2502",2014-06-04,"Regular","Chicago",577335,0.00734321765734167
"2503",2014-06-05,"Regular","Chicago",2681181,0.0265714968510492
"2504",2014-06-06,"Regular","Chicago",1057408,0.0104643936903528
"2505",2014-06-09,"Regular","Chicago",800027,0.00895194190215699
"2506",2014-06-10,"Regular","Chicago",358629,0.00446702967170734
"2507",2014-06-11,"Regular","Chicago",1033175,0.0101948624603105
"2508",2014-06-12,"Regular","Chicago",183617,0.00172394911839058
"2509",2014-06-13,"Regular","Chicago",336197,0.00360636553009788
"2510",2014-06-16,"Regular","Chicago",331249,0.00402787436092336
"2511",2014-06-17,"Regular","Chicago",365643,0.00393113888977975
"2512",2014-06-18,"Regular","Chicago",790818,0.00726816160622936
"2513",2014-06-19,"Regular","Chicago",506052,0.00529007762861617
"2514",2014-06-20,"Regular","Chicago",428155,0.00480193992742925
"2515",2014-06-23,"Regular","Chicago",1196198,0.0133507937870467
"2516",2014-06-24,"Regular","Chicago",494050,0.00445491084240538
"2517",2014-06-25,"Regular","Chicago",373377,0.00359900198751561
"2518",2014-06-26,"Regular","Chicago",126955,0.0013248891353059
"2519",2014-06-27,"Regular","Chicago",506507,0.00567704627846234
"2520",2014-06-30,"Regular","Chicago",247759,0.00317392958357199
"2521",2014-07-01,"Regular","Chicago",382528,0.00361346394682519
"2522",2014-07-02,"Regular","Chicago",206302,0.00179888050028867
"2523",2014-07-03,"Regular","Chicago",132541,0.00153907894472514
"2524",2014-07-07,"Regular","Chicago",164047,0.00171998317080235
"2525",2014-07-08,"Regular","Chicago",241904,0.00227594820065184
"2526",2014-07-09,"Regular","Chicago",288686,0.00388005904534682
"2527",2014-07-10,"Regular","Chicago",466626,0.00522725941187534
"2528",2014-07-11,"Regular","Chicago",378429,0.00456233907955931
"2529",2014-07-14,"Regular","Chicago",1102324,0.0121332152904947
"2530",2014-07-15,"Regular","Chicago",986872,0.00676858389758889
"2531",2014-07-16,"Regular","Chicago",519415,0.00334381206820186
"2532",2014-07-17,"Regular","Chicago",318700,0.00225530389696345
"2533",2014-07-18,"Regular","Chicago",248288,0.00240730588170676
"2534",2014-07-21,"Regular","Chicago",369537,0.00390457712523265
"2535",2014-07-22,"Regular","Chicago",697630,0.00792898309788755
"2536",2014-07-23,"Regular","Chicago",898915,0.0118555881831209
"2537",2014-07-24,"Regular","Chicago",577440,0.00521642848313046
"2538",2014-07-25,"Regular","Chicago",486810,0.00701143383224153
"2539",2014-07-28,"Regular","Chicago",145746,0.00197078932853534
"2540",2014-07-29,"Regular","Chicago",516840,0.00333976375494439
"2541",2014-07-30,"Regular","Chicago",687819,0.00549104137157858
"2542",2014-07-31,"Regular","Chicago",315592,0.00240960427866167
"2543",2014-08-01,"Regular","Chicago",380170,0.00233839566644975
"2544",2014-08-04,"Regular","Chicago",674402,0.00737366523825287
"2545",2014-08-05,"Regular","Chicago",576555,0.00482876124114645
"2546",2014-08-06,"Regular","Chicago",4580775,0.0298801508358351
"2547",2014-08-07,"Regular","Chicago",224425,0.00194154315277229
"2548",2014-08-08,"Regular","Chicago",3488299,0.0389224458968865
"2549",2014-08-11,"Regular","Chicago",444100,0.00652102093902613
"2550",2014-08-12,"Regular","Chicago",1594200,0.0245433273787052
"2551",2014-08-13,"Regular","Chicago",541966,0.0084666742434095
"2552",2014-08-14,"Regular","Chicago",831238,0.015071363596887
"2553",2014-08-15,"Regular","Chicago",384061,0.00367981588206162
"2554",2014-08-18,"Regular","Chicago",2065689,0.0250518138837147
"2555",2014-08-19,"Regular","Chicago",403601,0.00491497761309964
"2556",2014-08-20,"Regular","Chicago",559611,0.00674182472838727
"2557",2014-08-21,"Regular","Chicago",8946449,0.0449574327343977
"2558",2014-08-22,"Regular","Chicago",1333906,0.0100859339788423
"2559",2014-08-25,"Regular","Chicago",991814,0.00849157566762124
"2560",2014-08-26,"Regular","Chicago",296942,0.00289419111665336
"2561",2014-08-27,"Regular","Chicago",20442,0.000236773023451707
"2562",2014-08-28,"Regular","Chicago",516129,0.00614685254946125
"2563",2014-08-29,"Regular","Chicago",31803,0.00046296673708532
"2564",2014-09-02,"Regular","Chicago",1167098,0.0129357579521464
"2565",2014-09-03,"Regular","Chicago",2090641,0.022690177176897
"2566",2014-09-04,"Regular","Chicago",450901,0.00534473994003995
"2567",2014-09-05,"Regular","Chicago",620900,0.00565108098107353
"2568",2014-09-08,"Regular","Chicago",2724938,0.0219390435127473
"2569",2014-09-09,"Regular","Chicago",575700,0.00501237330077215
"2570",2014-09-10,"Regular","Chicago",277980,0.00251178616215095
"2571",2014-09-11,"Regular","Chicago",958004,0.00636959606357947
"2572",2014-09-12,"Regular","Chicago",1355652,0.00893635101373364
"2573",2014-09-15,"Regular","Chicago",257931,0.00218226462738989
"2574",2014-09-16,"Regular","Chicago",623150,0.00618120906492685
"2575",2014-09-17,"Regular","Chicago",1635759,0.0141127628524826
"2576",2014-09-18,"Regular","Chicago",2491838,0.01813473401191
"2577",2014-09-19,"Regular","Chicago",834899,0.00655417725598541
"2578",2014-09-22,"Regular","Chicago",1197981,0.00815516638699153
"2579",2014-09-23,"Regular","Chicago",1646205,0.0138951962354143
"2580",2014-09-24,"Regular","Chicago",3079366,0.0254688502861526
"2581",2014-09-25,"Regular","Chicago",812206,0.00539214732422043
"2582",2014-09-26,"Regular","Chicago",228550,0.0023263967994806
"2583",2014-09-29,"Regular","Chicago",28620,0.000275204951242856
"2584",2014-09-30,"Regular","Chicago",1497322,0.0112333849645321
"2585",2014-01-02,"After-Hours","Direct Edge A",7318,0.00478286586342232
"2586",2014-01-03,"After-Hours","Direct Edge A",12800,0.0111294960338128
"2587",2014-01-06,"After-Hours","Direct Edge A",5500,0.00509693442562183
"2588",2014-01-07,"After-Hours","Direct Edge A",6500,0.00219023800810995
"2589",2014-01-08,"After-Hours","Direct Edge A",3400,0.00261217766495902
"2590",2014-01-09,"After-Hours","Direct Edge A",2400,0.00263522839195069
"2591",2014-01-10,"After-Hours","Direct Edge A",5455,0.00318238725131583
"2592",2014-01-13,"After-Hours","Direct Edge A",1500,0.00178000132906766
"2593",2014-01-14,"After-Hours","Direct Edge A",0,0
"2594",2014-01-15,"After-Hours","Direct Edge A",370338,0.0336033606082718
"2595",2014-01-16,"After-Hours","Direct Edge A",104277,0.0368753500925093
"2596",2014-01-17,"After-Hours","Direct Edge A",2102,0.00193273493947101
"2597",2014-01-21,"After-Hours","Direct Edge A",600,0.000628117030765172
"2598",2014-01-22,"After-Hours","Direct Edge A",7821,0.0108289303160203
"2599",2014-01-23,"After-Hours","Direct Edge A",1800,0.00169624573700464
"2600",2014-01-24,"After-Hours","Direct Edge A",5025,0.00397502497739575
"2601",2014-01-27,"After-Hours","Direct Edge A",3127,0.00251300502199181
"2602",2014-01-28,"After-Hours","Direct Edge A",6233,0.00322332585378315
"2603",2014-01-29,"After-Hours","Direct Edge A",4700,0.00200449946155733
"2604",2014-01-30,"After-Hours","Direct Edge A",19944,0.00975313954853096
"2605",2014-01-31,"After-Hours","Direct Edge A",1900,0.0014007935864297
"2606",2014-02-03,"After-Hours","Direct Edge A",200,0.000172330599021162
"2607",2014-02-04,"After-Hours","Direct Edge A",700,0.000499159629110134
"2608",2014-02-05,"After-Hours","Direct Edge A",2920,0.00313353808643843
"2609",2014-02-06,"After-Hours","Direct Edge A",3833,0.00492140896356385
"2610",2014-02-07,"After-Hours","Direct Edge A",6755,0.00484782981569635
"2611",2014-02-10,"After-Hours","Direct Edge A",700,0.000790459381115474
"2612",2014-02-11,"After-Hours","Direct Edge A",300,0.000355022023199506
"2613",2014-02-12,"After-Hours","Direct Edge A",400,0.000783567032200687
"2614",2014-02-13,"After-Hours","Direct Edge A",300,0.000313455385894926
"2615",2014-02-14,"After-Hours","Direct Edge A",272,0.000522032857362199
"2616",2014-02-18,"After-Hours","Direct Edge A",2200,0.00499637762622099
"2617",2014-02-19,"After-Hours","Direct Edge A",200,0.000198636361379132
"2618",2014-02-20,"After-Hours","Direct Edge A",500,0.000657160619255595
"2619",2014-02-21,"After-Hours","Direct Edge A",0,0
"2620",2014-02-24,"After-Hours","Direct Edge A",500,0.00103815424480508
"2621",2014-02-25,"After-Hours","Direct Edge A",7377,0.0146425700419805
"2622",2014-02-26,"After-Hours","Direct Edge A",100,0.0002553463134376
"2623",2014-02-27,"After-Hours","Direct Edge A",0,0
"2624",2014-02-28,"After-Hours","Direct Edge A",4200,0.00517169408690663
"2625",2014-03-03,"After-Hours","Direct Edge A",400,0.00026686165358155
"2626",2014-03-04,"After-Hours","Direct Edge A",6921,0.00635979864772725
"2627",2014-03-05,"After-Hours","Direct Edge A",100,0.0010493840115852
"2628",2014-03-06,"After-Hours","Direct Edge A",2300,0.00152612696181962
"2629",2014-03-07,"After-Hours","Direct Edge A",2500,0.00123414433071119
"2630",2014-03-10,"After-Hours","Direct Edge A",1900,0.00255744148170083
"2631",2014-03-11,"After-Hours","Direct Edge A",800,0.0011788959933746
"2632",2014-03-12,"After-Hours","Direct Edge A",700,0.00105907361318093
"2633",2014-03-13,"After-Hours","Direct Edge A",300,0.000402614308912539
"2634",2014-03-14,"After-Hours","Direct Edge A",400,0.000540880418100563
"2635",2014-03-17,"After-Hours","Direct Edge A",1800,0.00318734694094377
"2636",2014-03-18,"After-Hours","Direct Edge A",100,0.000153069737041499
"2637",2014-03-19,"After-Hours","Direct Edge A",1062,0.00219828897771283
"2638",2014-03-20,"After-Hours","Direct Edge A",1400,0.000773644367841372
"2639",2014-03-21,"After-Hours","Direct Edge A",8000,0.00323762115785427
"2640",2014-03-24,"After-Hours","Direct Edge A",3600,0.00394654189747542
"2641",2014-03-25,"After-Hours","Direct Edge A",1400,0.00207318644313768
"2642",2014-03-26,"After-Hours","Direct Edge A",5200,0.00248553727995228
"2643",2014-03-27,"After-Hours","Direct Edge A",7241,0.00296598679580854
"2644",2014-03-28,"After-Hours","Direct Edge A",400,0.000614439324116743
"2645",2014-03-31,"After-Hours","Direct Edge A",700,0.000837547994491327
"2646",2014-04-01,"After-Hours","Direct Edge A",400,0.000749781157624618
"2647",2014-04-02,"After-Hours","Direct Edge A",100,0.000231643417389008
"2648",2014-04-03,"After-Hours","Direct Edge A",2452,0.00324024029579747
"2649",2014-04-04,"After-Hours","Direct Edge A",4700,0.00430356032630144
"2650",2014-04-07,"After-Hours","Direct Edge A",200,0.000252882864657091
"2651",2014-04-08,"After-Hours","Direct Edge A",3100,0.00663366951058498
"2652",2014-04-09,"After-Hours","Direct Edge A",300,0.000398113472956152
"2653",2014-04-10,"After-Hours","Direct Edge A",3500,0.00493171685745366
"2654",2014-04-11,"After-Hours","Direct Edge A",10450,0.0048130842197622
"2655",2014-04-14,"After-Hours","Direct Edge A",5500,0.00434869926451635
"2656",2014-04-15,"After-Hours","Direct Edge A",3100,0.00399008399770377
"2657",2014-04-16,"After-Hours","Direct Edge A",97015,0.0254924873168208
"2658",2014-04-17,"After-Hours","Direct Edge A",1477,0.00147833197711138
"2659",2014-04-21,"After-Hours","Direct Edge A",800,0.00356030262572319
"2660",2014-04-22,"After-Hours","Direct Edge A",2100,0.00190304959165993
"2661",2014-04-23,"After-Hours","Direct Edge A",4655,0.00383401791075263
"2662",2014-04-24,"After-Hours","Direct Edge A",3500,0.00250440775765347
"2663",2014-04-25,"After-Hours","Direct Edge A",23700,0.0163609967643885
"2664",2014-04-28,"After-Hours","Direct Edge A",182472,0.0247523369113296
"2665",2014-04-29,"After-Hours","Direct Edge A",16575,0.0142712738844729
"2666",2014-04-30,"After-Hours","Direct Edge A",3600,0.00833065286863718
"2667",2014-05-01,"After-Hours","Direct Edge A",2621,0.00629869412041777
"2668",2014-05-02,"After-Hours","Direct Edge A",13600,0.0108665255083696
"2669",2014-05-05,"After-Hours","Direct Edge A",6300,0.0109806600945383
"2670",2014-05-06,"After-Hours","Direct Edge A",400,0.000771368349599563
"2671",2014-05-07,"After-Hours","Direct Edge A",800,0.00129927711469531
"2672",2014-05-08,"After-Hours","Direct Edge A",2600,0.00671104560671724
"2673",2014-05-09,"After-Hours","Direct Edge A",0,0
"2674",2014-05-12,"After-Hours","Direct Edge A",1200,0.00234659157573624
"2675",2014-05-13,"After-Hours","Direct Edge A",1800,0.00303129304857142
"2676",2014-05-14,"After-Hours","Direct Edge A",900,0.0030196681049234
"2677",2014-05-15,"After-Hours","Direct Edge A",3200,0.00631634630947728
"2678",2014-05-16,"After-Hours","Direct Edge A",2200,0.00350630577217619
"2679",2014-05-19,"After-Hours","Direct Edge A",3700,0.00261369391948834
"2680",2014-05-20,"After-Hours","Direct Edge A",3600,0.0086417352604403
"2681",2014-05-21,"After-Hours","Direct Edge A",2900,0.0066997186118183
"2682",2014-05-22,"After-Hours","Direct Edge A",2400,0.0121912192743177
"2683",2014-05-23,"After-Hours","Direct Edge A",700,0.00385617566532802
"2684",2014-05-27,"After-Hours","Direct Edge A",14178,0.00680161150891386
"2685",2014-05-28,"After-Hours","Direct Edge A",6645,0.00819925990728482
"2686",2014-05-29,"After-Hours","Direct Edge A",700,0.00253109632629447
"2687",2014-05-30,"After-Hours","Direct Edge A",900,0.00261789242207407
"2688",2014-06-02,"After-Hours","Direct Edge A",7000,0.0150701948145613
"2689",2014-06-03,"After-Hours","Direct Edge A",1300,0.00232268945999257
"2690",2014-06-04,"After-Hours","Direct Edge A",3400,0.0077001995257583
"2691",2014-06-05,"After-Hours","Direct Edge A",10677,0.0135478762685669
"2692",2014-06-06,"After-Hours","Direct Edge A",13100,0.0119315656400055
"2693",2014-06-09,"After-Hours","Direct Edge A",1100,0.00343149488395308
"2694",2014-06-10,"After-Hours","Direct Edge A",2000,0.0109439723336379
"2695",2014-06-11,"After-Hours","Direct Edge A",8800,0.00570009100713483
"2696",2014-06-12,"After-Hours","Direct Edge A",5600,0.00886363456500922
"2697",2014-06-13,"After-Hours","Direct Edge A",700,0.00283329690523027
"2698",2014-06-16,"After-Hours","Direct Edge A",5500,0.0116076610562972
"2699",2014-06-17,"After-Hours","Direct Edge A",2200,0.00458306598781738
"2700",2014-06-18,"After-Hours","Direct Edge A",2400,0.00504158255276331
"2701",2014-06-19,"After-Hours","Direct Edge A",2363,0.00801949385217388
"2702",2014-06-20,"After-Hours","Direct Edge A",800,0.0035056199469775
"2703",2014-06-23,"After-Hours","Direct Edge A",0,0
"2704",2014-06-24,"After-Hours","Direct Edge A",1300,0.00392821637824493
"2705",2014-06-25,"After-Hours","Direct Edge A",5100,0.0128538915786847
"2706",2014-06-26,"After-Hours","Direct Edge A",0,0
"2707",2014-06-27,"After-Hours","Direct Edge A",1200,0.00372977761200988
"2708",2014-06-30,"After-Hours","Direct Edge A",1100,0.00300129874382005
"2709",2014-07-01,"After-Hours","Direct Edge A",15113,0.00352060753949997
"2710",2014-07-02,"After-Hours","Direct Edge A",12900,0.00784501652926738
"2711",2014-07-03,"After-Hours","Direct Edge A",24625,0.0136547405100247
"2712",2014-07-07,"After-Hours","Direct Edge A",1400,0.00287801137636783
"2713",2014-07-08,"After-Hours","Direct Edge A",7320,0.0128591605708624
"2714",2014-07-09,"After-Hours","Direct Edge A",2700,0.00551818856263451
"2715",2014-07-10,"After-Hours","Direct Edge A",12812,0.00984996713346121
"2716",2014-07-11,"After-Hours","Direct Edge A",6000,0.010646452601993
"2717",2014-07-14,"After-Hours","Direct Edge A",13400,0.0113502763029948
"2718",2014-07-15,"After-Hours","Direct Edge A",18300,0.00531491449231966
"2719",2014-07-16,"After-Hours","Direct Edge A",45100,0.0107736688666291
"2720",2014-07-17,"After-Hours","Direct Edge A",5700,0.00901770317518075
"2721",2014-07-18,"After-Hours","Direct Edge A",6100,0.012223150647326
"2722",2014-07-21,"After-Hours","Direct Edge A",1900,0.00657657907124858
"2723",2014-07-22,"After-Hours","Direct Edge A",3100,0.00705046999342714
"2724",2014-07-23,"After-Hours","Direct Edge A",1300,0.00327716772040213
"2725",2014-07-24,"After-Hours","Direct Edge A",1600,0.00352177779343012
"2726",2014-07-25,"After-Hours","Direct Edge A",900,0.00358432931224686
"2727",2014-07-28,"After-Hours","Direct Edge A",2300,0.0103882495347871
"2728",2014-07-29,"After-Hours","Direct Edge A",40678,0.0142217641448482
"2729",2014-07-30,"After-Hours","Direct Edge A",9500,0.0127070921625331
"2730",2014-07-31,"After-Hours","Direct Edge A",7500,0.0119540772169633
"2731",2014-08-01,"After-Hours","Direct Edge A",7933,0.0106357876221044
"2732",2014-08-04,"After-Hours","Direct Edge A",2900,0.00755917005526014
"2733",2014-08-05,"After-Hours","Direct Edge A",2500,0.00708662979729404
"2734",2014-08-06,"After-Hours","Direct Edge A",52131,0.0207459236216045
"2735",2014-08-07,"After-Hours","Direct Edge A",17825,0.0130510929237816
"2736",2014-08-08,"After-Hours","Direct Edge A",8230,0.0243227747468717
"2737",2014-08-11,"After-Hours","Direct Edge A",3900,0.00985550316134217
"2738",2014-08-12,"After-Hours","Direct Edge A",2900,0.0157838590991226
"2739",2014-08-13,"After-Hours","Direct Edge A",2900,0.00765102866761293
"2740",2014-08-14,"After-Hours","Direct Edge A",1300,0.00641921418942607
"2741",2014-08-15,"After-Hours","Direct Edge A",3950,0.0147950603226447
"2742",2014-08-18,"After-Hours","Direct Edge A",3400,0.00834206387567381
"2743",2014-08-19,"After-Hours","Direct Edge A",2100,0.00305984176246886
"2744",2014-08-20,"After-Hours","Direct Edge A",4400,0.0134792358498658
"2745",2014-08-21,"After-Hours","Direct Edge A",28200,0.0138909481754338
"2746",2014-08-22,"After-Hours","Direct Edge A",16605,0.0206475150240048
"2747",2014-08-25,"After-Hours","Direct Edge A",5400,0.00873896705409421
"2748",2014-08-26,"After-Hours","Direct Edge A",4700,0.0132171722000686
"2749",2014-08-27,"After-Hours","Direct Edge A",6200,0.0189266166230642
"2750",2014-08-28,"After-Hours","Direct Edge A",5369,0.0085495400382492
"2751",2014-08-29,"After-Hours","Direct Edge A",0,0
"2752",2014-09-02,"After-Hours","Direct Edge A",8500,0.0158327760817046
"2753",2014-09-03,"After-Hours","Direct Edge A",0,0
"2754",2014-09-04,"After-Hours","Direct Edge A",5200,0.0127979838253174
"2755",2014-09-05,"After-Hours","Direct Edge A",8533,0.0116638280538781
"2756",2014-09-08,"After-Hours","Direct Edge A",13200,0.0113771918332448
"2757",2014-09-09,"After-Hours","Direct Edge A",21947,0.0103810974816603
"2758",2014-09-10,"After-Hours","Direct Edge A",2300,0.00538642947641564
"2759",2014-09-11,"After-Hours","Direct Edge A",8700,0.013922227556409
"2760",2014-09-12,"After-Hours","Direct Edge A",4220,0.00937313286971123
"2761",2014-09-15,"After-Hours","Direct Edge A",400,0.00116013318328944
"2762",2014-09-16,"After-Hours","Direct Edge A",400,0.00181197990514285
"2763",2014-09-17,"After-Hours","Direct Edge A",0,0
"2764",2014-09-18,"After-Hours","Direct Edge A",0,0
"2765",2014-09-19,"After-Hours","Direct Edge A",7100,0.0103890935003783
"2766",2014-09-22,"After-Hours","Direct Edge A",10599,0.0120194733839938
"2767",2014-09-23,"After-Hours","Direct Edge A",7300,0.0137155912453193
"2768",2014-09-24,"After-Hours","Direct Edge A",4900,0.00938362958792461
"2769",2014-09-25,"After-Hours","Direct Edge A",21524,0.0300433677493017
"2770",2014-09-26,"After-Hours","Direct Edge A",3500,0.00575938285744376
"2771",2014-09-29,"After-Hours","Direct Edge A",200,0.000381173824793451
"2772",2014-09-30,"After-Hours","Direct Edge A",3615,0.00917794551118491
"2773",2014-01-02,"Close","Direct Edge A",0,0
"2774",2014-01-03,"Close","Direct Edge A",0,0
"2775",2014-01-06,"Close","Direct Edge A",0,0
"2776",2014-01-07,"Close","Direct Edge A",0,0
"2777",2014-01-08,"Close","Direct Edge A",0,0
"2778",2014-01-09,"Close","Direct Edge A",0,0
"2779",2014-01-10,"Close","Direct Edge A",0,0
"2780",2014-01-13,"Close","Direct Edge A",0,0
"2781",2014-01-14,"Close","Direct Edge A",0,0
"2782",2014-01-15,"Close","Direct Edge A",0,0
"2783",2014-01-16,"Close","Direct Edge A",0,0
"2784",2014-01-17,"Close","Direct Edge A",0,0
"2785",2014-01-21,"Close","Direct Edge A",0,0
"2786",2014-01-22,"Close","Direct Edge A",0,0
"2787",2014-01-23,"Close","Direct Edge A",0,0
"2788",2014-01-24,"Close","Direct Edge A",0,0
"2789",2014-01-27,"Close","Direct Edge A",0,0
"2790",2014-01-28,"Close","Direct Edge A",0,0
"2791",2014-01-29,"Close","Direct Edge A",0,0
"2792",2014-01-30,"Close","Direct Edge A",0,0
"2793",2014-01-31,"Close","Direct Edge A",0,0
"2794",2014-02-03,"Close","Direct Edge A",0,0
"2795",2014-02-04,"Close","Direct Edge A",0,0
"2796",2014-02-05,"Close","Direct Edge A",0,0
"2797",2014-02-06,"Close","Direct Edge A",0,0
"2798",2014-02-07,"Close","Direct Edge A",0,0
"2799",2014-02-10,"Close","Direct Edge A",0,0
"2800",2014-02-11,"Close","Direct Edge A",0,0
"2801",2014-02-12,"Close","Direct Edge A",0,0
"2802",2014-02-13,"Close","Direct Edge A",0,0
"2803",2014-02-14,"Close","Direct Edge A",0,0
"2804",2014-02-18,"Close","Direct Edge A",0,0
"2805",2014-02-19,"Close","Direct Edge A",0,0
"2806",2014-02-20,"Close","Direct Edge A",0,0
"2807",2014-02-21,"Close","Direct Edge A",0,0
"2808",2014-02-24,"Close","Direct Edge A",0,0
"2809",2014-02-25,"Close","Direct Edge A",0,0
"2810",2014-02-26,"Close","Direct Edge A",0,0
"2811",2014-02-27,"Close","Direct Edge A",0,0
"2812",2014-02-28,"Close","Direct Edge A",0,0
"2813",2014-03-03,"Close","Direct Edge A",0,0
"2814",2014-03-04,"Close","Direct Edge A",0,0
"2815",2014-03-05,"Close","Direct Edge A",0,0
"2816",2014-03-06,"Close","Direct Edge A",0,0
"2817",2014-03-07,"Close","Direct Edge A",0,0
"2818",2014-03-10,"Close","Direct Edge A",0,0
"2819",2014-03-11,"Close","Direct Edge A",0,0
"2820",2014-03-12,"Close","Direct Edge A",0,0
"2821",2014-03-13,"Close","Direct Edge A",0,0
"2822",2014-03-14,"Close","Direct Edge A",0,0
"2823",2014-03-17,"Close","Direct Edge A",0,0
"2824",2014-03-18,"Close","Direct Edge A",0,0
"2825",2014-03-19,"Close","Direct Edge A",0,0
"2826",2014-03-20,"Close","Direct Edge A",0,0
"2827",2014-03-21,"Close","Direct Edge A",0,0
"2828",2014-03-24,"Close","Direct Edge A",0,0
"2829",2014-03-25,"Close","Direct Edge A",0,0
"2830",2014-03-26,"Close","Direct Edge A",0,0
"2831",2014-03-27,"Close","Direct Edge A",0,0
"2832",2014-03-28,"Close","Direct Edge A",0,0
"2833",2014-03-31,"Close","Direct Edge A",0,0
"2834",2014-04-01,"Close","Direct Edge A",0,0
"2835",2014-04-02,"Close","Direct Edge A",0,0
"2836",2014-04-03,"Close","Direct Edge A",0,0
"2837",2014-04-04,"Close","Direct Edge A",0,0
"2838",2014-04-07,"Close","Direct Edge A",0,0
"2839",2014-04-08,"Close","Direct Edge A",0,0
"2840",2014-04-09,"Close","Direct Edge A",0,0
"2841",2014-04-10,"Close","Direct Edge A",0,0
"2842",2014-04-11,"Close","Direct Edge A",0,0
"2843",2014-04-14,"Close","Direct Edge A",0,0
"2844",2014-04-15,"Close","Direct Edge A",0,0
"2845",2014-04-16,"Close","Direct Edge A",0,0
"2846",2014-04-17,"Close","Direct Edge A",0,0
"2847",2014-04-21,"Close","Direct Edge A",0,0
"2848",2014-04-22,"Close","Direct Edge A",0,0
"2849",2014-04-23,"Close","Direct Edge A",0,0
"2850",2014-04-24,"Close","Direct Edge A",0,0
"2851",2014-04-25,"Close","Direct Edge A",0,0
"2852",2014-04-28,"Close","Direct Edge A",0,0
"2853",2014-04-29,"Close","Direct Edge A",0,0
"2854",2014-04-30,"Close","Direct Edge A",0,0
"2855",2014-05-01,"Close","Direct Edge A",0,0
"2856",2014-05-02,"Close","Direct Edge A",0,0
"2857",2014-05-05,"Close","Direct Edge A",0,0
"2858",2014-05-06,"Close","Direct Edge A",0,0
"2859",2014-05-07,"Close","Direct Edge A",0,0
"2860",2014-05-08,"Close","Direct Edge A",0,0
"2861",2014-05-09,"Close","Direct Edge A",0,0
"2862",2014-05-12,"Close","Direct Edge A",0,0
"2863",2014-05-13,"Close","Direct Edge A",0,0
"2864",2014-05-14,"Close","Direct Edge A",0,0
"2865",2014-05-15,"Close","Direct Edge A",0,0
"2866",2014-05-16,"Close","Direct Edge A",0,0
"2867",2014-05-19,"Close","Direct Edge A",0,0
"2868",2014-05-20,"Close","Direct Edge A",0,0
"2869",2014-05-21,"Close","Direct Edge A",0,0
"2870",2014-05-22,"Close","Direct Edge A",0,0
"2871",2014-05-23,"Close","Direct Edge A",0,0
"2872",2014-05-27,"Close","Direct Edge A",0,0
"2873",2014-05-28,"Close","Direct Edge A",0,0
"2874",2014-05-29,"Close","Direct Edge A",0,0
"2875",2014-05-30,"Close","Direct Edge A",0,0
"2876",2014-06-02,"Close","Direct Edge A",0,0
"2877",2014-06-03,"Close","Direct Edge A",0,0
"2878",2014-06-04,"Close","Direct Edge A",0,0
"2879",2014-06-05,"Close","Direct Edge A",0,0
"2880",2014-06-06,"Close","Direct Edge A",0,0
"2881",2014-06-09,"Close","Direct Edge A",0,0
"2882",2014-06-10,"Close","Direct Edge A",0,0
"2883",2014-06-11,"Close","Direct Edge A",0,0
"2884",2014-06-12,"Close","Direct Edge A",0,0
"2885",2014-06-13,"Close","Direct Edge A",0,0
"2886",2014-06-16,"Close","Direct Edge A",0,0
"2887",2014-06-17,"Close","Direct Edge A",0,0
"2888",2014-06-18,"Close","Direct Edge A",0,0
"2889",2014-06-19,"Close","Direct Edge A",0,0
"2890",2014-06-20,"Close","Direct Edge A",0,0
"2891",2014-06-23,"Close","Direct Edge A",0,0
"2892",2014-06-24,"Close","Direct Edge A",0,0
"2893",2014-06-25,"Close","Direct Edge A",0,0
"2894",2014-06-26,"Close","Direct Edge A",0,0
"2895",2014-06-27,"Close","Direct Edge A",0,0
"2896",2014-06-30,"Close","Direct Edge A",0,0
"2897",2014-07-01,"Close","Direct Edge A",0,0
"2898",2014-07-02,"Close","Direct Edge A",0,0
"2899",2014-07-03,"Close","Direct Edge A",0,0
"2900",2014-07-07,"Close","Direct Edge A",0,0
"2901",2014-07-08,"Close","Direct Edge A",0,0
"2902",2014-07-09,"Close","Direct Edge A",0,0
"2903",2014-07-10,"Close","Direct Edge A",0,0
"2904",2014-07-11,"Close","Direct Edge A",0,0
"2905",2014-07-14,"Close","Direct Edge A",0,0
"2906",2014-07-15,"Close","Direct Edge A",0,0
"2907",2014-07-16,"Close","Direct Edge A",0,0
"2908",2014-07-17,"Close","Direct Edge A",0,0
"2909",2014-07-18,"Close","Direct Edge A",0,0
"2910",2014-07-21,"Close","Direct Edge A",0,0
"2911",2014-07-22,"Close","Direct Edge A",0,0
"2912",2014-07-23,"Close","Direct Edge A",0,0
"2913",2014-07-24,"Close","Direct Edge A",0,0
"2914",2014-07-25,"Close","Direct Edge A",0,0
"2915",2014-07-28,"Close","Direct Edge A",0,0
"2916",2014-07-29,"Close","Direct Edge A",0,0
"2917",2014-07-30,"Close","Direct Edge A",0,0
"2918",2014-07-31,"Close","Direct Edge A",0,0
